34350,53,Laboratory Services,17977,Aren Medical Clinic,2
30629,53,Laboratory Services,10862,Ngecha Orthodox Dispensary,2
32545,53,Laboratory Services,16538,Crystal Medical Centre,2
31287,53,Laboratory Services,10662,Limuru Nursing Home,3
28583,53,Laboratory Services,11104,Tigoni District Hospital,4
9939,53,Laboratory Services,14646,Kaisagat Dispensary,2
32618,53,Laboratory Services,11813,St Elizabeth Medical Clinic Bakarani,2
33085,53,Laboratory Services,10825,Nazareth Hospital,4
34351,53,Laboratory Services,17978,Calvary Family Health Care Centre,2
34032,53,Laboratory Services,17669,Imani Medical Centre (Athi River),2
32707,53,Laboratory Services,11935,Athi River Community Hospital,2
32238,53,Laboratory Services,11937,Athi River Medical Services,3
32586,53,Laboratory Services,11922,Air Port Medical Centre,2
32739,53,Laboratory Services,16250,St Michael Medical Services,2
33810,53,Laboratory Services,17454,Ngecha (PCEA) Health Centre,2
34352,53,Laboratory Services,17979,Shalom Community Hospital (Athi River),4
26459,53,Laboratory Services,14538,Greenview Hospital,4
33928,53,Laboratory Services,17569,Shekinah Medical Clinic,2
34353,53,Laboratory Services,17980,ACK Kanunga Dispensary,2
34354,53,Laboratory Services,17981,Jowama Medical Clinic,2
32952,53,Laboratory Services,12900,Crescent Medical Aid (Pangani),2
33038,53,Laboratory Services,13076,Mathari Hospital,4
32303,53,Laboratory Services,13066,Marie Stopes Clinic (Pangani),2
32306,53,Laboratory Services,13199,St Bridget's Mother & Child,2
31543,53,Laboratory Services,10090,Charity Medical Clinic,2
28666,53,Laboratory Services,10233,Gatundu District Hospital,4
23388,53,Laboratory Services,14355,Chepngoror Dispensary,2
24731,53,Laboratory Services,14280,Cedar Associate Clinic,3
21064,53,Laboratory Services,15655,St Mary's Kapsoya Dispensary,2
21270,53,Laboratory Services,15206,Moiben Health Centre,2
30945,53,Laboratory Services,10440,Kamae Forest Dispensary,2
30358,53,Laboratory Services,10394,Kagaa Dispensary,2
34358,53,Laboratory Services,17985,Civil Servants Clinic (Nakuru),2
34364,53,Laboratory Services,17991,Oasis Mission Hospital,3
34366,53,Laboratory Services,17993,Soteni Dispensary,2
31805,53,Laboratory Services,10296,Good Samaritan (ACK) Medical Clinic,2
9816,53,Laboratory Services,14532,Goseta Dispensary,2
9937,53,Laboratory Services,14762,Kapsitwet Dispensary,2
31477,53,Laboratory Services,11039,St John Ndururumo Medical Clinic,2
21263,53,Laboratory Services,14893,Kipkabus Health Centre,2
34371,53,Laboratory Services,17998,Rays International Clinic Kariobangi,2
32697,53,Laboratory Services,11632,David Kariuki Medical Centre,2
31808,53,Laboratory Services,10370,Jamii Medical Clinic (Gatundu),2
33486,53,Laboratory Services,17141,St Peters Medical Clinic,2
32975,53,Laboratory Services,13004,The Karen Hospital,5
34378,53,Laboratory Services,18005,South B Hospital Ltd,4
21113,53,Laboratory Services,15935,Khasoko Health Centre,2
33000,53,Laboratory Services,10294,Good Hope Hospital,4
29738,53,Laboratory Services,10630,Kirima Dispensary,2
7343,53,Laboratory Services,14981,Kolongolo M Dispensary,2
32982,53,Laboratory Services,10089,Charity Medical Centre,4
28790,53,Laboratory Services,10657,Leshau Pondo Health Centre,3
11563,53,Laboratory Services,15573,Siloam Medicalclinic,2
29383,53,Laboratory Services,11076,Subuku Dispensary (Nyandarua North),2
32755,53,Laboratory Services,11835,Super Medical Clinic,2
32621,53,Laboratory Services,11851,Timboni Community Dispensary,2
32664,53,Laboratory Services,11855,Town Centre Medical Clinic,2
32711,53,Laboratory Services,11870,Upendo Health Care Clinic,2
29193,53,Laboratory Services,11894,Watamu Community Health Care,2
32701,53,Laboratory Services,11824,St Peter's Hospital,3
31007,53,Laboratory Services,11844,Tawheed Dispensary,2
34386,53,Laboratory Services,18012,Watanu SDA Dispensary,2
31123,53,Laboratory Services,14078,Shirikisho Dispensary,2
29009,53,Laboratory Services,14090,Simbiri Nanbell Health Centre,2
29771,53,Laboratory Services,11139,Uruku Dispensary,2
31639,53,Laboratory Services,10909,Ol Jabet Medical Clinic,2
33098,53,Laboratory Services,10891,Nyahururu Private Hospital,4
29731,53,Laboratory Services,11009,Silibwet Health Centre (Nyandaruawest),3
30115,53,Laboratory Services,11004,Shamata Health Centre,3
28795,53,Laboratory Services,10671,Maina & Mwangi Health Centre,2
28855,53,Laboratory Services,10856,Ngano Health Centre,3
29694,53,Laboratory Services,10911,Olborosat Dispensary,2
29039,53,Laboratory Services,10732,Mirangine Health Centre,3
32690,53,Laboratory Services,11696,Mwawesa Medical Clinic,2
32651,53,Laboratory Services,11567,Marie Stopes Kenya Clinic (Malindi),2
31104,53,Laboratory Services,14044,Riakworo Dispensary,2
31984,53,Laboratory Services,16263,Soamam Medical Clinic,2
30196,53,Laboratory Services,13746,Machururiati Dispensary,2
29864,53,Laboratory Services,10871,Ngorika Dispensary,2
33075,53,Laboratory Services,10916,Olkalou Sub-District Hospital,4
25507,53,Laboratory Services,14422,Dr Somba Clinic,2
29069,53,Laboratory Services,14168,Wagwe Health Centre,3
26420,53,Laboratory Services,15304,Nanyuki Cottage Hospital,4
32804,53,Laboratory Services,14138,Swindon Clinic,2
31987,53,Laboratory Services,13555,Framo Medical Clinic,2
31171,53,Laboratory Services,12801,Timau Catholic Dispensary,2
34390,53,Laboratory Services,18016,Tudor Nursing Home,3
34391,53,Laboratory Services,18017,St Peter's Catholic Dispensary (Ng'onyi),2
34393,53,Laboratory Services,18019,Sheikh Nurein Medical Centre,2
31757,53,Laboratory Services,10185,Fr Baldo Cath Disp,2
28783,53,Laboratory Services,11492,Kiunga Health Centre,3
32736,53,Laboratory Services,16540,Gama Medical Clinic,2
32443,53,Laboratory Services,11575,Mashauri Medical Centre,2
30242,53,Laboratory Services,14051,Rigoma Dispensary,2
32800,53,Laboratory Services,13906,Nyambunwa Medical Clinic,3
28577,53,Laboratory Services,13847,Nduru District Hospital,3
31277,53,Laboratory Services,13575,Girango Dispensary,2
31936,53,Laboratory Services,13554,Firmview Medical Clinic,2
28551,53,Laboratory Services,13783,Masimba Sub-District Hospital,4
33081,53,Laboratory Services,14139,Tabaka Mission Hospital,4
32695,53,Laboratory Services,11535,Madunguni Medical Clinic,2
31139,53,Laboratory Services,11514,Nawaco Clinic,2
32722,53,Laboratory Services,11424,Jambo Clinic,2
29258,53,Laboratory Services,11236,Bakhita Dispensary,2
31989,53,Laboratory Services,16264,Omwabo Medical Clinic,2
30258,53,Laboratory Services,13903,Nyamasibi Health Centre,2
28871,53,Laboratory Services,13611,Ibacho Sub-District Hospital,2
28546,53,Laboratory Services,13564,Gesusu Sub-District Hospital,2
29181,53,Laboratory Services,12426,Lewa Downs Dispensary,2
29111,53,Laboratory Services,12716,Ruiri Catholic Health Centre,3
21416,53,Laboratory Services,10865,Ngewa Health Centre,3
21426,53,Laboratory Services,10269,Githunguri Health Centre,3
29308,53,Laboratory Services,13945,Nyatike Health Centre,2
21453,53,Laboratory Services,10493,Karia Health Centre,2
30178,53,Laboratory Services,13683,Kiamokama Health Centre,3
29335,53,Laboratory Services,13825,Moticho Health Centre,2
34406,53,Laboratory Services,18032,Kiambu Medical Centre,2
30630,53,Laboratory Services,12070,Igandene Dispensary,2
31206,53,Laboratory Services,13595,Gucha Maternity and Nursing Home,3
34414,53,Laboratory Services,18039,Asembo Bay Health Clinic (Rarieda),2
34415,53,Laboratory Services,18040,Meditrust Health Care Services,2
34416,53,Laboratory Services,18041,The Haven Medical Clinic,2
28686,53,Laboratory Services,13772,Marani District Hospital,4
30239,53,Laboratory Services,16266,Nyagancha Dispensary,2
32432,53,Laboratory Services,12790,Embu Children Clinic,3
34417,53,Laboratory Services,18042,Lukim Medical Clinic,2
34419,53,Laboratory Services,18044,Sahla Medical Clinic,2
30457,53,Laboratory Services,14174,Wire Dispensary,2
30594,53,Laboratory Services,13802,Metaburo Health Centre,3
34422,53,Laboratory Services,18047,St Marks,2
29038,53,Laboratory Services,10055,Bellevue Health Centre,3
29022,53,Laboratory Services,11176,Warazo Rural Health Centre,3
32778,53,Laboratory Services,14137,Sunrise Clinic,2
29116,53,Laboratory Services,13795,Mawego Health Centre,2
29876,53,Laboratory Services,13514,Bosiango Health Centre,3
30730,53,Laboratory Services,13530,Chuthber Dispensary,2
32925,53,Laboratory Services,13633,Jawabu (Community) Medical Clinic,2
30623,53,Laboratory Services,13604,Holy Family Oriang Mission Dispensary,2
29016,53,Laboratory Services,13606,Homa Hills Health Centre,3
28963,53,Laboratory Services,13607,Homa Lime Health Centre,3
28024,53,Laboratory Services,14112,St Jude Health Centre (Icipe),3
28013,53,Laboratory Services,14150,Tom Mboya Memorial Health Centre,3
28165,53,Laboratory Services,14162,Usao Health Centre,3
28980,53,Laboratory Services,13927,Nyangoge Health Centre,3
32486,53,Laboratory Services,13571,Getontira Clinic,2
30497,53,Laboratory Services,13851,Ngisiru Dispensary,2
29025,53,Laboratory Services,13779,Masaba Health Centre,3
33953,53,Laboratory Services,17594,Rusinga Island of Hope Humanist Health Centre,3
34436,53,Laboratory Services,18061,Neema Hospital (Ruiru),2
30077,53,Laboratory Services,12097,Ithimbari Dispensary,2
30966,53,Laboratory Services,12670,Ntemwene Dispensary,2
29679,53,Laboratory Services,12830,Uruku GK Dispensary,2
32585,53,Laboratory Services,11429,Jamii Health Care Clinic (Kisauni),2
29587,53,Laboratory Services,12534,Mitunguu Dispensary,2
28562,53,Laboratory Services,14036,Rangwe Sub-District Hospital,4
28554,53,Laboratory Services,13608,Homa Bay District Hospital,4
28930,53,Laboratory Services,13777,Marindi Health Centre,3
30595,53,Laboratory Services,13491,Awasi Mission Dispensary,2
34443,53,Laboratory Services,18068,Rosewood Nursing Home,2
29405,53,Laboratory Services,13543,Embonga Health Centre,3
31259,53,Laboratory Services,13516,Boya Nursing Home,3
29670,53,Laboratory Services,13518,Bunde Dispensary,2
30875,53,Laboratory Services,13521,Chemelil GOK Dispensary,2
23624,53,Laboratory Services,11705,Ndovu Health Centre,3
28620,53,Laboratory Services,12255,Kauwi Sub-District Hospital,4
28592,53,Laboratory Services,12325,Kinoro Sub-District Hospital,3
28650,53,Laboratory Services,13891,Nyamache District Hospital,4
29085,53,Laboratory Services,14052,Riokindo Health Centre,3
32573,53,Laboratory Services,16180,Heri Medical Centre,2
30583,53,Laboratory Services,12664,Nkabune Dispensary,2
28541,53,Laboratory Services,13492,Awendo Sub-District Hospital,4
29092,53,Laboratory Services,14121,St Monica Rapogi Health Centre,3
29066,53,Laboratory Services,14161,Uriri Health Centre,3
31439,53,Laboratory Services,13635,Jevros Clinic,2
29791,53,Laboratory Services,13519,Bware Dispensary,2
31305,53,Laboratory Services,14037,Rapcom Nursing and Maternity Home,2
28843,53,Laboratory Services,14003,Othoro Sub District Hospital,3
34446,53,Laboratory Services,18071,Barsheba Medical Clinic,2
33981,53,Laboratory Services,17619,Nairobi Homes Clinic,2
32718,53,Laboratory Services,16442,Genesis Medicare,2
29765,53,Laboratory Services,13532,Dede Dispensary,2
32720,53,Laboratory Services,11807,Sparki Health Services,2
21149,53,Laboratory Services,14663,Kalokol (AIC) Health Centre,3
28784,53,Laboratory Services,13778,Mariwa Health Centre,3
21077,53,Laboratory Services,15089,St Elizabeth Lorugum Health Centre,3
30468,53,Laboratory Services,13740,Lwala Dispensary,3
29020,53,Laboratory Services,13989,Ongo Health Centre,3
30737,53,Laboratory Services,13809,Minyenya Dispensary,2
30977,53,Laboratory Services,13885,Nyakuru Dispensary,2
30643,53,Laboratory Services,14032,Ranen (SDA) Dispensary,2
29641,53,Laboratory Services,13486,Arombe Dispensary,4
29629,53,Laboratory Services,13998,Otacho Dispensary,2
27171,53,Laboratory Services,11933,Apu Dispensary,2
29120,53,Laboratory Services,14166,Verna Health Centre,3
31148,53,Laboratory Services,14157,Ulanda Dispensary,2
29739,53,Laboratory Services,12803,Tiva Dispensary,2
30028,53,Laboratory Services,13582,God Jope Dispensary,3
31045,53,Laboratory Services,12860,AIC Zombe  Dispensary,2
30857,53,Laboratory Services,12486,Matinyani Dispensary,2
28767,53,Laboratory Services,14009,Oyani Health Centre,3
29045,53,Laboratory Services,12519,Miambani Health Centre,3
28942,53,Laboratory Services,12521,Mbitini Health Centre,3
28631,53,Laboratory Services,12601,Mutitu Sub-District Hospital,4
28733,53,Laboratory Services,14097,Sony Medical Centre,3
29093,53,Laboratory Services,13719,Koru Mission Health Centre,3
28578,53,Laboratory Services,13540,Ekerenyo Sub-District Hospital,4
29115,53,Laboratory Services,13628,Itibo Mission Health Centre,3
28576,53,Laboratory Services,13916,Nyamusi Sub-District Hospital,4
29511,53,Laboratory Services,14066,Sango Rota Dispensary,2
29078,53,Laboratory Services,13791,Matongo Health Centre,3
28933,53,Laboratory Services,13727,Kusa Health Centre,3
30654,53,Laboratory Services,13881,Nyakach (AIC) Dispensary,2
33795,53,Laboratory Services,17440,St Stephen's Children Clinic Gatondo,2
29097,53,Laboratory Services,13832,Muhoroni Sugar Company (Musco) Dispensary,2
29034,53,Laboratory Services,13968,Ogra Health Centre,3
33187,53,Laboratory Services,13046,Lea Toto Dagoretti,2
33873,53,Laboratory Services,17514,Mary Mission,2
29606,53,Laboratory Services,14141,Tamu Health Centre,3
29075,53,Laboratory Services,14021,Rachar Sugar Belt Hospital,3
34459,53,Laboratory Services,18084,Mariakani Cottage Hospital Ongatta Rongai,4
34460,53,Laboratory Services,18085,Meridian Medical Centre Ongata Rongai,2
30039,53,Laboratory Services,13955,Oboch Dispensary,2
28690,53,Laboratory Services,13714,Kombewa District Hospital,4
34067,53,Laboratory Services,17704,Voi Medical Centre,2
30601,53,Laboratory Services,16657,St Monica Catholic Dispensary (Nguutani),2
34466,53,Laboratory Services,18091,Namenya CFW Clinic,2
22701,53,Laboratory Services,14645,Kainuk Health Centre,3
31498,53,Laboratory Services,10019,Mangu (Aip) Dispensary,2
32044,53,Laboratory Services,11007,Shikamoo Medical Clinic,2
34483,53,Laboratory Services,18105,Transcon Wendo Medical Services,2
34484,53,Laboratory Services,18106,Mathigu Road Medical Clinic,2
34486,53,Laboratory Services,18108,Victoria Medical Clinic,2
28909,53,Laboratory Services,15916,Kambiri Health Centre,3
28902,53,Laboratory Services,16104,Shamakhubu Health Centre,3
34489,53,Laboratory Services,18111,Nzoia Medical Centre,2
30288,53,Laboratory Services,15914,Kakamega Forest Dispensary,2
23016,53,Laboratory Services,16117,Shiru Health Centre,3
29896,53,Laboratory Services,16113,Shikusi Dispensary,2
21050,53,Laboratory Services,15839,Buyangu Health Centre,3
33089,53,Laboratory Services,16030,Mukumu Hospital,4
23209,53,Laboratory Services,15947,Kimaeti Dispensary,3
22994,53,Laboratory Services,16124,Siboti Health Centre,2
34494,53,Laboratory Services,18116,PCEA Smyrna,2
34497,53,Laboratory Services,18119,Cornestone Baptist Clinic,2
33124,53,Laboratory Services,16212,Oasis Diagnostic Laboratory,2
28634,53,Laboratory Services,12618,Mwala District Hospital,3
34512,53,Laboratory Services,18133,Wote Health Clinic,2
34513,53,Laboratory Services,18134,Highway Medical Clinic (Wote),2
34514,53,Laboratory Services,18135,Mercy Medical Clinic,2
34515,53,Laboratory Services,18136,Victoria Medical Centre,2
34517,53,Laboratory Services,18138,Sunshine Family Health Medicare Centre,2
34519,53,Laboratory Services,18140,Ponya Surgicals Nursing Home,3
34520,53,Laboratory Services,18141,Vicodec Medical Clinic,2
34521,53,Laboratory Services,18142,Urafiki Medical Clinic,2
34523,53,Laboratory Services,18144,Wote Medical Clinic,2
31255,53,Laboratory Services,12850,Woodlands Hospital,4
34525,53,Laboratory Services,18146,Elis Medicare,2
30278,53,Laboratory Services,11880,Vigurungani Dispensary,2
34526,53,Laboratory Services,18147,Gitombani Dispensary,2
33074,53,Laboratory Services,13535,Dolphil Nursing & Maternity Home,3
28906,53,Laboratory Services,14156,Ukwala Health Centre,3
34538,53,Laboratory Services,18159,Nunguni Medical Clinic,2
13212,53,Laboratory Services,16031,Mukuyu Dispensary,2
30316,53,Laboratory Services,11253,Bofu Dispensary,2
32358,53,Laboratory Services,12056,Kibwezi Health Care Clinic,2
33848,53,Laboratory Services,17490,Nazareth Hospital (Ruiru),3
31267,53,Laboratory Services,10308,Kahawa Wendani Hospital,4
32149,53,Laboratory Services,10078,By Faith Clinic (Thika),2
34548,53,Laboratory Services,18169,Athi Complex Community Centre,2
31242,53,Laboratory Services,10162,Eddiana Hospital,4
34550,53,Laboratory Services,18171,Administration Police Senior Staff College Dispens,2
30696,53,Laboratory Services,13026,Kibera Human Development Clinic,2
34554,53,Laboratory Services,18175,Rokimwi Clinic,2
34557,53,Laboratory Services,18177,Imani Hospital,3
34558,53,Laboratory Services,18178,AAR Eldoret,3
34569,53,Laboratory Services,18189,Topcare Nursing Home,3
34571,53,Laboratory Services,18190,St Paul's Hospital,4
34572,53,Laboratory Services,18191,Gertrudes Children Clinic (Kitengela),2
33008,53,Laboratory Services,12867,Aga Khan Hospital,5
33006,53,Laboratory Services,13110,Nairobi Hospital,5
26626,53,Laboratory Services,11817,St Joseph's Shelter of Hope,2
34576,53,Laboratory Services,18195,Nairobi Women Hospital Ongata Rongai,4
32497,53,Laboratory Services,11043,St Josef Medical Clinic,2
34578,53,Laboratory Services,18197,Edkar Health Services,2
34581,53,Laboratory Services,18199,Nyumbani Village Catholic Dispensary,2
34582,53,Laboratory Services,18200,Kalimoni Hospital (Ruiru),3
34592,53,Laboratory Services,18210,Mlaleo Health Centre (MOH),3
34594,53,Laboratory Services,18212,Kenya Ports Authority Staff Clinic,2
34595,53,Laboratory Services,18213,Gurunanak Medical Clinic,2
34597,53,Laboratory Services,18215,Ukuu MCK Dispensary,2
34601,53,Laboratory Services,18219,St Alice (EDARP) Dandora,2
34603,53,Laboratory Services,18221,Ruai (SDA) Clinic,2
34605,53,Laboratory Services,18223,Aga Khan Clinic Kitengela,2
34606,53,Laboratory Services,18224,Baraka Medical Clinic Kitengela,2
29196,53,Laboratory Services,12090,Kambu Integrated Health Clinic,2
34615,53,Laboratory Services,18232,Marie Stopes Kenya Bungoma Centre,2
33009,53,Laboratory Services,12874,Avenue Hospital,4
29155,53,Laboratory Services,13062,Maria Immaculate Health Centre,3
31023,53,Laboratory Services,12737,Kibwezi Catholic Dispensary,2
34617,53,Laboratory Services,18234,Wendani Medical Services,2
28669,53,Laboratory Services,12455,Makindu District Hospital,4
28864,53,Laboratory Services,12477,Masongaleni Health Centre,3
32232,53,Laboratory Services,12632,Nairobi Pathologist Clinic,2
34293,53,Laboratory Services,17921,PCEA Kibwezi Dispensary,2
33101,53,Laboratory Services,12734,Sikh Temple Hospital,4
32741,53,Laboratory Services,16644,St Martin Medical Clinic,2
29361,53,Laboratory Services,12855,Yimwaa Dispensary,2
34621,53,Laboratory Services,18238,Ngong Rapha Hospital,4
32134,53,Laboratory Services,10061,Bethel Medical Clinic,2
34625,53,Laboratory Services,18242,Mbwinjeru Methodist Dispensary,2
34634,53,Laboratory Services,18251,Illikeek Oodupa Clinic,2
34641,53,Laboratory Services,18258,Tasia Family Medical Centre,2
34649,53,Laboratory Services,18266,Mediheal Hospital Nakuru,4
34650,53,Laboratory Services,18267,Bomu Medical Centre (Mariakani),3
34087,53,Laboratory Services,17723,St Barkita Dispensary Utawala,2
33027,53,Laboratory Services,16143,St Pauline Nursing Home and Marternity,3
30432,53,Laboratory Services,16425,Isamwera Dispensary,2
28821,53,Laboratory Services,12848,Wingemi Health Centre,3
34654,53,Laboratory Services,18271,Bristal Park Hospital,2
34656,53,Laboratory Services,18273,Buruburu Friends Clinic,2
34659,53,Laboratory Services,18276,Darushif Medical Clinic,2
32375,53,Laboratory Services,11269,Camp David Medical Clinic,2
33011,53,Laboratory Services,13098,Mp Shah Hospital (Westlands),4
33007,53,Laboratory Services,13117,Nairobi Womens Hospital (Hurlingham),4
34661,53,Laboratory Services,18278,Healthways Medical Centre,2
32327,53,Laboratory Services,12981,Imara Medical Clinic,2
31863,53,Laboratory Services,12949,Genessaret Clinic,2
32373,53,Laboratory Services,13079,Mayflower Clinic,2
32370,53,Laboratory Services,13106,Mwatate Clinic,2
32365,53,Laboratory Services,13198,St Begson Clinic,2
32991,53,Laboratory Services,13247,Victory Hospital,3
33001,53,Laboratory Services,13241,Umoja Hospital,3
32209,53,Laboratory Services,13215,St Mary's Medical Clinic,2
32249,53,Laboratory Services,11716,Nguuni Health Centre,2
33003,53,Laboratory Services,11734,Pandya Memorial Hospital,4
33031,53,Laboratory Services,11643,Mombasa Hospital,4
34593,53,Laboratory Services,18211,Railway Dispensary,2
29167,53,Laboratory Services,12985,Jamii Clinic (Westlands),2
28600,53,Laboratory Services,11094,Thika Level 5 Hospital,4
30388,53,Laboratory Services,13005,Kari Health Clinic,3
34247,53,Laboratory Services,17876,St Angela Merici Health Centre (Kingeero),2
28527,53,Laboratory Services,10083,Central Memorial Hospital,4
28673,53,Laboratory Services,12799,Tigania Hospital,3
28844,53,Laboratory Services,13909,Nyametaburo Health Centre,3
28651,53,Laboratory Services,11124,Tumutumu (PCEA) Hospital,4
33078,53,Laboratory Services,10602,Kijabe (AIC) Hospital,4
33052,53,Laboratory Services,13087,Memorial Hospital,4
33073,53,Laboratory Services,12492,Maua Methodist Hospital,4
32983,53,Laboratory Services,13158,Radiant Pangani Hospital,4
33004,53,Laboratory Services,14064,Sagam Community Hospital,3
32998,53,Laboratory Services,11013,Sinai Maternity and Medical Clinic,3
34668,53,Laboratory Services,18285,Tumaini Childrens Home Out Patient Clinic,2
21505,53,Laboratory Services,11589,Mbale Health Centre,3
23951,53,Laboratory Services,11263,Bura Health Centre (Taita Taveta),3
34493,53,Laboratory Services,18115,St Basil's Catholic Dispensary,2
34673,53,Laboratory Services,18290,Melkasons Clinic,2
34674,53,Laboratory Services,18291,Ahero Medical Centre,2
34677,53,Laboratory Services,18294,Imani Yako Medical Clinic (Joska),2
32669,53,Laboratory Services,11759,Royal Health Care,2
32649,53,Laboratory Services,11698,Mwichens Medical Clinic,2
32656,53,Laboratory Services,11751,Rainbow Community Care,3
22419,53,Laboratory Services,15754,Turkwel Dispensary (Loima),2
29329,53,Laboratory Services,11453,Kakuyuni Dispensary (Malindi),2
28573,53,Laboratory Services,16467,Mbeere District Hospital,4
32578,53,Laboratory Services,16527,Stanbridge Care Centre,2
32654,53,Laboratory Services,11362,Ebenezer Medical Clinic (Malindi),2
34685,53,Laboratory Services,18302,Maweni Community Clinic,2
33045,53,Laboratory Services,10378,Jkuat Hospital,4
31081,53,Laboratory Services,11041,St Joseph Catholic Dispensary (Ruiru),2
34686,53,Laboratory Services,18303,St Luke's The Physician Medical Centre,2
28534,53,Laboratory Services,10974,Ruiru Hospital Limited,3
32476,53,Laboratory Services,11010,Siloam Medical Centre,2
32931,53,Laboratory Services,10659,Life Care Ministry Clinic,2
34687,53,Laboratory Services,18304,The Co-Operative University College of Kenya Dispe,2
21555,53,Laboratory Services,11839,Tausa Health Centre,3
21591,53,Laboratory Services,11455,Kasigau Rdch,3
23492,53,Laboratory Services,11561,Manyani Dispensary,2
23948,53,Laboratory Services,11469,Kighombo Dispensary,2
23545,53,Laboratory Services,11591,Mbulia Dispensary,2
32391,53,Laboratory Services,11291,Corner Chaani Medical Clinic,2
34688,53,Laboratory Services,18305,St Patricks Dispensary,2
32263,53,Laboratory Services,11664,Mtangani Medical Clinic,2
32717,53,Laboratory Services,16524,Sacred Heart Medical Clinic,2
32765,53,Laboratory Services,11777,Sea Breeze Medical Clinic,3
23623,53,Laboratory Services,11704,Ndome Dispensary (Taita),2
26107,53,Laboratory Services,11680,Mvono Clinic,2
26128,53,Laboratory Services,11647,Mount View Nursing & Maternity Home,4
26470,53,Laboratory Services,11299,Dawida Maternity Nursing Home,4
23551,53,Laboratory Services,11603,Mgange Nyika Health Centre,3
24187,53,Laboratory Services,11904,Werugha Health Centre,3
21010,53,Laboratory Services,11906,Wesu District Hospital,4
26227,53,Laboratory Services,11441,Joy Medical Clinic (Mwatate),2
21502,53,Laboratory Services,11720,Nyache Health Centre,3
24040,53,Laboratory Services,11262,Bughuta Health Centre,3
21466,53,Laboratory Services,11764,Sagala Health Centre,3
23560,53,Laboratory Services,11572,Marungu Health Centre,3
23514,53,Laboratory Services,11390,Ghazi Dispensary,2
23613,53,Laboratory Services,11688,Mwanda Health Centre (Taita Taveta),3
24409,53,Laboratory Services,11656,Msau Dispensary,2
34695,53,Laboratory Services,18312,Bura Health Centre Taita,3
24400,53,Laboratory Services,11763,Sagaighu Dispensary,3
23489,53,Laboratory Services,11549,Maktau Health Centre,3
25555,53,Laboratory Services,11265,Bura Mission Clinic,2
24406,53,Laboratory Services,11652,Mrughua Dispensary,2
20965,53,Laboratory Services,11695,Mwatate Sub-District Hospital,4
23441,53,Laboratory Services,11508,Kwa-Mnegwa Dispensary,2
34696,53,Laboratory Services,18313,Corner Clinic,2
26124,53,Laboratory Services,11757,Riflot Medical Centre,4
34697,53,Laboratory Services,18314,Rongai Orthopaedics Medical Services,2
29122,53,Laboratory Services,11565,Maria Teressa Nuzzo Health Centre,3
30740,53,Laboratory Services,11631,Mkunumbi Dispensary,2
34700,53,Laboratory Services,18317,Gracious Day Medical Clinic,2
29823,53,Laboratory Services,13503,Bodi Health Centre,3
28645,53,Laboratory Services,13810,Miranga Sub District Hospital,3
34706,53,Laboratory Services,18323,Vostrum Clinic,2
34707,53,Laboratory Services,18324,Pumzika Medical Clinic,2
34708,53,Laboratory Services,18325,New Mwema Medical Clinic,2
34709,53,Laboratory Services,18326,Rafiki Clinic,2
34710,53,Laboratory Services,18327,The Karen Hospital (Meru),2
34711,53,Laboratory Services,18328,The Aga Khan University Hospital (Meru),2
28927,53,Laboratory Services,14030,Ramula Health Centre,3
21652,53,Laboratory Services,15984,Machwele Dispensary,2
34714,53,Laboratory Services,18331,Kiembeni Medical Clinic,2
34717,53,Laboratory Services,18334,Unity Nursing Home,2
34718,53,Laboratory Services,18335,True Light Medical Clinic,2
34723,53,Laboratory Services,18338,Nehemiah International Dispensary,2
13355,53,Laboratory Services,16141,St Mary's Hospital (Mumias),4
30932,53,Laboratory Services,10396,Kagere Dispensary,2
34724,53,Laboratory Services,18339,Gachua Catholic Dispensary,2
29379,53,Laboratory Services,11083,Tambaya Dispensary,2
30930,53,Laboratory Services,10983,Ruruguti Dispensary,2
29354,53,Laboratory Services,10222,Gatitu Dispensary,2
13031,53,Laboratory Services,15977,Lusheya Health Centre,3
34731,53,Laboratory Services,18346,Kamukuywa Dispensary,2
23006,53,Laboratory Services,16172,Kianjugu Dispensary,2
34735,53,Laboratory Services,18350,Mwangaza Medical Clinic (Bakarani),2
31871,53,Laboratory Services,16634,Timau Integrated Medical Centre,2
34736,53,Laboratory Services,18351,Meridian Medical Centre,2
32899,53,Laboratory Services,11123,Tumutumu Community Medical Centre,2
34392,53,Laboratory Services,18018,Station Side Makupa Clinic,2
34702,53,Laboratory Services,18319,Arimi Clinic and Laboratory,2
33829,53,Laboratory Services,17473,ACK Tumaini Medical Clinic,2
22346,53,Laboratory Services,14838,Kerio Health Centre,3
34756,53,Laboratory Services,18371,Meridian Medical Centre Nakuru,2
34757,53,Laboratory Services,18372,Advent Med & Dentist Care Centre,2
34758,53,Laboratory Services,18373,Helpers of Mary Dispensary,2
34761,53,Laboratory Services,18376,PCEA Upendo Health Centre,3
34766,53,Laboratory Services,18381,Bargain Medical Clinic,2
34771,53,Laboratory Services,18386,Saika Medical Centre,2
34772,53,Laboratory Services,18387,Paradise Medical Centre,2
34775,53,Laboratory Services,18390,Family Medical Centre (Ruai),2
34778,53,Laboratory Services,18393,3Kl Maternity & Nursing Home,2
34780,53,Laboratory Services,18395,Getrude Embakasi Clinic,2
32485,53,Laboratory Services,13610,Huduma Clinic,2
22438,53,Laboratory Services,15708,Tapach Dispensary,2
