ID_FACILITY,svcId,svcName,Facility_Code,Facility_Name
28938,18,Integrated Services,11748,Rabai Rural Health Demonstration Centre
23244,18,Integrated Services,14223,Bahati Dispensary
25494,18,Integrated Services,14414,Dr Mbuthia Clinic
22494,18,Integrated Services,14480,Ethi Dispensary
23192,18,Integrated Services,15349,Ngobit Dispensary
33372,18,Integrated Services,17029,Segera Mission Dispensary
28628,18,Integrated Services,13314,Bute District Hospital
21234,18,Integrated Services,15325,Ndindika Health Centre
26413,18,Integrated Services,15719,Tenwek Mission Hospital
20944,18,Integrated Services,15049,Lodwar District Hospital
26601,18,Integrated Services,15229,Mosoriot Rural Health Training Centre
30716,18,Integrated Services,11941,Balesa Dispensary
21304,18,Integrated Services,15753,Turbo Health Centre
28625,18,Integrated Services,15834,Busia District Hospital
28869,18,Integrated Services,15824,Bumala B Health Centre
33397,18,Integrated Services,17053,Ilchalai Dispensary
29873,18,Integrated Services,15296,Namelok Health Centre
29601,18,Integrated Services,14200,Amboseli Dispensary
30510,18,Integrated Services,14450,Emumwenyi Dispensary
28910,18,Integrated Services,14467,Entarara Health Centre
29819,18,Integrated Services,12038,Gichiche Dispensary
29703,18,Integrated Services,14569,Iltilal Health Centre
29803,18,Integrated Services,14573,Immurtot Health Centre
29985,18,Integrated Services,14581,Isinet Dispensary
28601,18,Integrated Services,12516,Meru District Hospital
31827,18,Integrated Services,10973,Ruiru Sub-District Hospital
28600,18,Integrated Services,11094,Thika Level 5 Hospital
26510,18,Integrated Services,12488,Matuu District Hospital
28693,18,Integrated Services,12420,Kyuso District Hospital
28809,18,Integrated Services,12805,Tseikuru Sub-District Hospital
29488,18,Integrated Services,16864,Ngongoni Dispensary (Kyuso)
29352,18,Integrated Services,12479,Masyungwa Health Centre
29768,18,Integrated Services,12818,Twimyua Dispensary
28788,18,Integrated Services,12539,Mivukoni Health Centre
33417,18,Integrated Services,17073,Koshok Dispensary
30006,18,Integrated Services,12794,Tharaka Health Centre
23417,18,Integrated Services,12562,Mukusu Dispensary
23444,18,Integrated Services,12498,Mbembani Dispensary
23717,18,Integrated Services,12362,Kithyoko Health Centre
23573,18,Integrated Services,12418,Kyondoni Dispensary
24139,18,Integrated Services,12103,Iuuma Dispensary
23695,18,Integrated Services,12327,Kinyaata Dispensary
24158,18,Integrated Services,12101,Itunduimuni Health Centre
23646,18,Integrated Services,12305,Kikesa Dispensary
23440,18,Integrated Services,12592,Muthesya Dispensary
33449,18,Integrated Services,17104,Kwa Mwatu Dispensary
26177,18,Integrated Services,12490,Matuu Nursing Home
33450,18,Integrated Services,17105,Kaonyweni Dispensary
33451,18,Integrated Services,17106,Kangonde Health Centre
24076,18,Integrated Services,12009,Endei Dispensary
23648,18,Integrated Services,12347,Kisiiki Dispensary
29648,18,Integrated Services,13293,Argane Dispensary
30967,18,Integrated Services,13890,Nyalunya Dispensary
32808,18,Integrated Services,13977,Olps Clinic
29499,18,Integrated Services,14060,Rota Dispensary
29055,18,Integrated Services,13954,Ober Kamoth Health Centre
30516,18,Integrated Services,13609,Hongo Ogosa Dispensary
29113,18,Integrated Services,13738,Lumumba Health Centre
29544,18,Integrated Services,13647,Kajulu/Gita Dispensary
30717,18,Integrated Services,13524,Chiga Dispensary
30491,18,Integrated Services,14088,Simba Opepo Dispensary
30884,18,Integrated Services,13816,Miwani Dispensary
29073,18,Integrated Services,13887,Nyalenda Health Centre
33095,18,Integrated Services,13808,Milimani Hospital
28984,18,Integrated Services,14020,Rabuor Health Centre
29018,18,Integrated Services,13807,Migosi Health Centre
30494,18,Integrated Services,14027,Railways Dispensary (Kisumu)
29278,18,Integrated Services,15920,Kanganga Dispensary
32817,18,Integrated Services,14105,St Consolata Clinic
29976,18,Integrated Services,13923,Nyangande Dispensary
29565,18,Integrated Services,15922,Kapkateny Dispensary
31199,18,Integrated Services,14106,St Elizabeth Chiga Health Centre
29275,18,Integrated Services,15923,Kapsambu Dispensary
29031,18,Integrated Services,15925,Kaptama (Friends) Health Centre
29655,18,Integrated Services,12549,Muchagori Dispensary
29288,18,Integrated Services,12453,Makengi Dispensary (Embu)
30383,18,Integrated Services,12130,Kairuri Health Centre
30729,18,Integrated Services,12033,Gatunduri Dispensary
30910,18,Integrated Services,12239,Kathunguri Dispensary
28877,18,Integrated Services,12642,Nembure Health Centre
30929,18,Integrated Services,12359,Kithimu Dispensary
29669,18,Integrated Services,12223,Kathangari Dispensary
28946,18,Integrated Services,12198,Karau Health Centre
28520,18,Integrated Services,12004,Embu Provincial General Hospital
32251,18,Integrated Services,12746,St David's Health Care
29041,18,Integrated Services,13657,Katito Health Centre
28560,18,Integrated Services,12626,Mwingi District Hospital
28559,18,Integrated Services,12523,Migwani Sub-District Hospital
30447,18,Integrated Services,11932,Approved School Dispensary (Machakos)
20919,18,Integrated Services,15311,Narok District Hospital
22529,18,Integrated Services,14458,Engashura Health Centre
33465,18,Integrated Services,17120,Shelemba
29017,18,Integrated Services,12287,Kibugu Health Centre
33064,18,Integrated Services,12413,Consolata Kyeni Hospital
29438,18,Integrated Services,12144,Kalama Dispensary
30408,18,Integrated Services,15874,Elwesero Dispensary
29559,18,Integrated Services,12687,Nzaini Dispensary
23255,18,Integrated Services,14193,Aiyebo Dispensary
33472,18,Integrated Services,17127,Manoa Dispensary
20918,18,Integrated Services,14179,Nandi Hills District Hospital
28524,18,Integrated Services,15915,Kakamega Provincial General Hospital (PGH)
30949,18,Integrated Services,16762,Emusanda Dispensary
28639,18,Integrated Services,16025,Mt Elgon District Hospital
29458,18,Integrated Services,16153,Tuikut Dispensary
28617,18,Integrated Services,12457,Makueni District Hospital
29080,18,Integrated Services,15952,Kipsigon (FGC) Health Centre
30194,18,Integrated Services,16488,Kubura Dispensary
33337,18,Integrated Services,16995,St Joseph Kavisuni Dispensary
28925,18,Integrated Services,12309,Kilala Health Centre
30118,18,Integrated Services,10586,Kigoro Dispensary
29928,18,Integrated Services,10839,Ndunyu Chege Dispensary
30818,18,Integrated Services,10828,Ndakaini Dispensary
30836,18,Integrated Services,10842,Ndururumo Dispensary
32874,18,Integrated Services,16662,Liverpool VCT (Kisumu East)
28720,18,Integrated Services,16882,St Jones &Ring Road Health Clinic
30321,18,Integrated Services,12582,Musalala Dispensary
28859,18,Integrated Services,11990,Dukana Health Centre (North Horr)
21478,18,Integrated Services,12080,Ikutha Health Centre
29610,18,Integrated Services,11999,Elgade Dispensary
21522,18,Integrated Services,12375,Kivaa Health Centre
33506,18,Integrated Services,17161,Kyasioni Dispensary
29404,18,Integrated Services,12621,Chandaria Mwania Dispensary
33508,18,Integrated Services,17163,Kavatanzou Dispensary
33511,18,Integrated Services,17166,Tuungane Youth Transition Centre
29349,18,Integrated Services,11547,Makanzani Dispensary
33528,18,Integrated Services,17182,Givole Dispensary
30393,18,Integrated Services,12006,Ex Lewa Dispensary
28677,18,Integrated Services,13704,Kisumu District Hospital
24133,18,Integrated Services,16457,Kaptisi Dispensary
24143,18,Integrated Services,16453,Jepkoyai Dispensary
24509,18,Integrated Services,16458,Kimogoi Dispensary
26624,18,Integrated Services,16455,Joint Partner Medical Clinic
24674,18,Integrated Services,15871,Elgon View Medical Cottage
32138,18,Integrated Services,10415,Kagwe Health Services Clinic
28695,18,Integrated Services,12366,Kitui District Hospital
30108,18,Integrated Services,10496,Karima Dispensary (Nyeri South)
29118,18,Integrated Services,12030,Gatab Health Centre
28664,18,Integrated Services,11973,Chuka District Hospital
23671,18,Integrated Services,12637,Ndithini Health Centre
23659,18,Integrated Services,12237,Kathukini Dispensary
30213,18,Integrated Services,14046,Riat Dispensary
29872,18,Integrated Services,13449,Wagalla Health Centre
31026,18,Integrated Services,11392,Giriama Mission Dispensary
28598,18,Integrated Services,13445,Takaba District Hospital
30330,18,Integrated Services,13300,Banisa Health Centre
28876,18,Integrated Services,12631,Naari Health Centre
14151,18,Integrated Services,15982,Lyanaginga Health Centre
14205,18,Integrated Services,15814,Bugamangi Dispensary
14152,18,Integrated Services,16158,Vihiga Health Centre
14160,18,Integrated Services,16032,Mulele Dispensary
14159,18,Integrated Services,16012,Mbale Rural Health Training Centre
14121,18,Integrated Services,16157,Vihiga District Hosptial
14190,18,Integrated Services,15896,Iduku Dispensary
28547,18,Integrated Services,15051,Loitokitok District Hospital
30488,18,Integrated Services,15361,Nkama Dispensary
29681,18,Integrated Services,15402,Olgulului Health Centre
29761,18,Integrated Services,15426,Olorika Dispensary
23635,18,Integrated Services,12466,Mananja Health Centre
23682,18,Integrated Services,12343,Kisesini Dispensary
29870,18,Integrated Services,12249,Katutu Dispensary
30964,18,Integrated Services,11152,Wahundura Dispensary
30804,18,Integrated Services,10744,Mugeka Dispensary
29831,18,Integrated Services,10208,Gatangara Dispensary
33613,18,Integrated Services,17265,Jamii Med Clinic
33617,18,Integrated Services,17269,Mt Zion Community Health Clinic
27242,18,Integrated Services,12313,Kilome Nursing Home
27049,18,Integrated Services,12777,Sultan Hamud Sub District Hospital
27313,18,Integrated Services,12467,Emali Manchester Medical Clinic
26432,18,Integrated Services,12489,Matuu Mission Health Centre
22440,18,Integrated Services,15705,Tamough Health Centre
32756,18,Integrated Services,15888,Family Health Care Clinic
30430,18,Integrated Services,16764,Masinde Muliro University of Science and Technolog
28553,18,Integrated Services,11711,Ngao District Hospital
28991,18,Integrated Services,10518,Immaculate Heart Hospital Kereita
28772,18,Integrated Services,11385,Garsen Health Centre
31121,18,Integrated Services,16198,Shirikisho Methodist Dispensary
33684,18,Integrated Services,17333,Muchatha Dispensary
33091,18,Integrated Services,12303,St Theresa Kiirua Hospital (Kiirua)
30470,18,Integrated Services,10220,Gatina Dispensary
30720,18,Integrated Services,11158,Wakamata Dispensary
28665,18,Integrated Services,10485,Karatina District Hospital
28533,18,Integrated Services,10368,Jamii Hospital
29051,18,Integrated Services,10870,Ngorano Health Centre
29795,18,Integrated Services,10833,Ndimaini Dispensary
29922,18,Integrated Services,10530,Kiamabara Dispensary
29300,18,Integrated Services,10653,Lamuria Dispensary (Nyeri North)
28526,18,Integrated Services,13939,Nyanza Provincial General Hospital (PGH)
33704,18,Integrated Services,17353,Dunto Dispensary
31051,18,Integrated Services,10420,Kaheti Dispensary & Maternity
30956,18,Integrated Services,10333,Ichamara Dispensary
30851,18,Integrated Services,10643,Kiuu Dispensary
28828,18,Integrated Services,10905,Nyeri Town Health Centre
32833,18,Integrated Services,12720,Kaune's Medical Clinic
33061,18,Integrated Services,14017,Port Florence Hospital
28584,18,Integrated Services,12795,Tharaka District Hospital
29077,18,Integrated Services,15833,Bushiri Health Centre
28699,18,Integrated Services,13380,Khorof Harar Sub-District Hospital
31176,18,Integrated Services,13552,Family Health Options Kenya (FHOPK) Dispensary
33753,18,Integrated Services,17401,Githiga Private Medical Clinic
28614,18,Integrated Services,12181,Kanyakine District Hospital
30684,18,Integrated Services,12894,Kibera Chemi Chemi Ya Uzima Clinic
28536,18,Integrated Services,13452,Wajir County Referral Hospital
28688,18,Integrated Services,13880,Nyahera Sub District Hospital
31182,18,Integrated Services,12891,Carolina For Kibera VCT
31187,18,Integrated Services,13234,Tabitha Medical Clinic
33459,18,Integrated Services,17114,Rekeke Model Health Centre
21501,18,Integrated Services,11718,Njukini Health Centre
23554,18,Integrated Services,11577,Mata Dispensary (Taveta)
29487,18,Integrated Services,13116,Nairobi West Men's Prison Dispensary
30605,18,Integrated Services,12929,Dreams Centre Dispensary (Langata)
32204,18,Integrated Services,16168,Revival Home Based Care Clinic
33216,18,Integrated Services,13131,Nyumbani Diagnostic Laboratory and Medical Clinic
29053,18,Integrated Services,10249,Gichiche Health Centre
30198,18,Integrated Services,11090,Thangathi Health Centre
21137,18,Integrated Services,14478,Esther Memorial Nursing Home
20979,18,Integrated Services,11840,Taveta District Hospital
33200,18,Integrated Services,16238,Embu Kmtc Dispensary
33454,18,Integrated Services,17109,Marie Stopes Centre Embu
30193,18,Integrated Services,16855,Kasafari Dispensary (CDF)
30485,18,Integrated Services,13862,Nyabokarange Dispensary
27180,18,Integrated Services,12478,Masumba Dispensary
27037,18,Integrated Services,12308,Kikumini Health Centre
29838,18,Integrated Services,16205,Hulahula Dispensary
28613,18,Integrated Services,12472,Marsabit District Hospital
27177,18,Integrated Services,12312,Kilili Dispensary
29685,18,Integrated Services,11940,Badassa Dispensary
29912,18,Integrated Services,12053,Goro Rukesa Dispensary
31181,18,Integrated Services,11986,Dirib Gombo Dispensary
31149,18,Integrated Services,12197,Karare Dispensary
33786,18,Integrated Services,17431,AIC Kalamba Dispensary
33787,18,Integrated Services,17432,Bethany Health Services Clinic
28529,18,Integrated Services,10924,Outspan Hospital
33788,18,Integrated Services,17433,Katulye Dispensary-Nzaui
27189,18,Integrated Services,12623,Mweini Dispensary
27113,18,Integrated Services,12207,Kasikeu Catholic Health Centre
33797,18,Integrated Services,17442,Vololo Dispensary
33798,18,Integrated Services,17443,Kiima Kiu Health Care Services Dispensary
33800,18,Integrated Services,17445,Kithituni Health Care Clinic
29058,18,Integrated Services,11437,Jomvu Kuu (MCM) Dispensary
30543,18,Integrated Services,11669,Mtongwe (MCM) Dispensary
28827,18,Integrated Services,11522,Likoni District Hospital
28977,18,Integrated Services,11274,Chaani (MCM) Dispensary
20829,18,Integrated Services,15913,Kaimosi Mission Hospital
28646,18,Integrated Services,10739,Mt Kenya Sub-District Hospital
29196,18,Integrated Services,12090,Kambu Integrated Health Clinic
30994,18,Integrated Services,11961,Makindu Catholic Dispensary
33818,18,Integrated Services,17462,St Peter Orthodox Church Dispenasary
28519,18,Integrated Services,11740,Port Reitz District Hospital
28548,18,Integrated Services,12036,Giaki Sub-District Hospital
30365,18,Integrated Services,12290,Kiburine Dispensary
33824,18,Integrated Services,17468,Kiamiriru MCK Dispensary
29862,18,Integrated Services,12326,Kinoru Dispensary
29454,18,Integrated Services,12234,Kathithi Dispensary
33825,18,Integrated Services,17469,Kiteje Dispensary
21276,18,Integrated Services,15805,Banja Health Centre
21291,18,Integrated Services,16103,Serem Health Centre
21354,18,Integrated Services,16151,Tigoi Health Centre
20890,18,Integrated Services,15894,Hamisi Sub District Hospital
23216,18,Integrated Services,15960,Likindu Dispensary
23016,18,Integrated Services,16117,Shiru Health Centre
21677,18,Integrated Services,15809,Boyani Dispensary
23204,18,Integrated Services,15921,Kapchemwani Dispensary
25035,18,Integrated Services,16452,Agma Clinic
24489,18,Integrated Services,16456,Kaptech Dispensary
21050,18,Integrated Services,15839,Buyangu Health Centre
33852,18,Integrated Services,17494,Lungalunga Health Centre
33866,18,Integrated Services,17507,Musau Medical Clinic
33870,18,Integrated Services,17511,North Star Alliance Clinic
33893,18,Integrated Services,17534,Kenyatta University Health Unit Mombasa Campus
33897,18,Integrated Services,17538,Kitise Rural Development VCT
33907,18,Integrated Services,17548,EDARP Njiru Clinic
28959,18,Integrated Services,12913,Dandora I Health Centre
33930,18,Integrated Services,17571,Kiarithaini Dispensary
33949,18,Integrated Services,17590,Kericho Youth Centre
28683,18,Integrated Services,11474,Kilifi District Hospital
28794,18,Integrated Services,11237,Bamba Sub-District Hospital
29736,18,Integrated Services,11672,Mtwapa Health Centre
28796,18,Integrated Services,11881,Vipingo Rural Demonstration Health Centre
33973,18,Integrated Services,17611,Kyevaluki Dispensary
33974,18,Integrated Services,17612,Kikuyuni Dispensary
33976,18,Integrated Services,17614,Uamani Dispensary
33977,18,Integrated Services,17615,Kawauni Dispensary
33978,18,Integrated Services,17616,Kathaana Dispensary
28518,18,Integrated Services,12177,Kangundo District Hospital
34008,18,Integrated Services,17646,Nyango Dispensary
30935,18,Integrated Services,10331,Ichagachiru Dispensary
29560,18,Integrated Services,10339,Ihuririo Dispensary
30333,18,Integrated Services,10340,Ihururu Health Centre
29874,18,Integrated Services,10397,Kagicha Dispensary
29777,18,Integrated Services,10434,Kairuthi Dispensary
30745,18,Integrated Services,15875,Ematsuli Dispensary
33321,18,Integrated Services,16979,Emusire Health Centre
30725,18,Integrated Services,15810,Buchangu Dispensary
30417,18,Integrated Services,15867,Ebusyubi Dispensary
28879,18,Integrated Services,15820,Bukura Health Centre
29650,18,Integrated Services,15872,Elukhambi Dispensary
13322,18,Integrated Services,15906,Jamia Medical Centre
28656,18,Integrated Services,15836,Butere District Hospital
30350,18,Integrated Services,16867,Ematiha Dispensary
14141,18,Integrated Services,15879,Enzaro Health Centre
13578,18,Integrated Services,15811,Budalangi Dispensary
29781,18,Integrated Services,15882,Eshikhuyu Dispensary
34043,18,Integrated Services,17680,Osieko Dispensary
13563,18,Integrated Services,16029,Mukhobola Health Centre
32242,18,Integrated Services,15877,Emukaya Clinic
13179,18,Integrated Services,15936,Khaunga Dispensary
31275,18,Integrated Services,16062,Nala Maternity and Nursing Home
13575,18,Integrated Services,16131,Sisenye Dispensary
14188,18,Integrated Services,16044,Munoywa Dispensary
29539,18,Integrated Services,12011,Enziu Dispensary
29572,18,Integrated Services,12083,Ilalambyu Dispensary
13567,18,Integrated Services,16129,Sirimba Dispensary
30440,18,Integrated Services,15883,Eshiongo Dispensary
29323,18,Integrated Services,12129,Kairungu Dispensary (Mwingi)
13577,18,Integrated Services,15822,Bulwani Dispensary
29322,18,Integrated Services,12154,Kalisasi Dispensary
13562,18,Integrated Services,16091,Port Victoria Hospital
26501,18,Integrated Services,15828,Bungoma District Hospital
29433,18,Integrated Services,12264,Kavuvwani Dispensary
28820,18,Integrated Services,12414,Kyethani Health Centre
33269,18,Integrated Services,16927,Mathyakani Dispensary
29340,18,Integrated Services,16246,Mbondoni Dispensary (Mwingi)
29543,18,Integrated Services,12578,Muono Dispensary
28743,18,Integrated Services,11258,Bomu Medical Hospital (Changamwe)
34047,18,Integrated Services,17684,Hope World Wide Kenya Mukuru Clinic
30090,18,Integrated Services,16189,Shangia Dispensary
28599,18,Integrated Services,11507,Kwale District Hospital
24187,18,Integrated Services,11904,Werugha Health Centre
21459,18,Integrated Services,11908,Wundanyi Sub-District Hospital
29531,18,Integrated Services,11714,Ng'ombeni Dispensary
28986,18,Integrated Services,11853,Tiwi Rhtc
23017,18,Integrated Services,16171,Gikono Dispensary
23876,18,Integrated Services,10748,Mugumoini Dispensary (Muranga South)
23989,18,Integrated Services,10268,Githunguri Dispensary
23739,18,Integrated Services,10757,Mukoe Dispensary
32799,18,Integrated Services,11375,Family Health Options Kenya (FHOK) Mombasa
23805,18,Integrated Services,10874,Ngurweini Dispensary
24041,18,Integrated Services,10727,Mihang'o Dispensary
24044,18,Integrated Services,10406,Kagumoini Dispensary (Muranga South)
23890,18,Integrated Services,10817,Naaro Dispensary
20999,18,Integrated Services,10686,Maragua District Hospital
30169,18,Integrated Services,11304,Diani Health Centre
23951,18,Integrated Services,11263,Bura Health Centre (Taita Taveta)
24037,18,Integrated Services,10688,Maranjau Dispensary
30881,18,Integrated Services,10419,Kahembe Health Centre
30113,18,Integrated Services,10558,Kiangochi Dispensary
21590,18,Integrated Services,10587,Kigumo Health Centre (Kiambu East)
34065,18,Integrated Services,17702,Jkuat Medical Clinic (Taita-Taveta) Campus
33778,18,Integrated Services,17423,Gitura Dispensary-Kenol
32915,18,Integrated Services,11520,Likoni Catholic Dispensary
28674,18,Integrated Services,11555,Malindi District Hospital
25209,18,Integrated Services,10455,Kamunyaka Clinic
29692,18,Integrated Services,10473,Kanjuiri Dispensary
29827,18,Integrated Services,10509,Kasuku Health Centre
21102,18,Integrated Services,10332,Ichagaki (Mission) Health Centre
23779,18,Integrated Services,10441,Kamahuha Dispensary
20994,18,Integrated Services,10199,Gaichanjiru Hospital
20817,18,Integrated Services,10267,Githumu Hospital
24000,18,Integrated Services,10283,AIC Gituru Dispensary
23781,18,Integrated Services,10253,Gikoe Dispensary
24009,18,Integrated Services,10353,Irigiro Dispensary
23777,18,Integrated Services,10445,Kambiti Health Centre
21420,18,Integrated Services,10459,Kandara Sub District Hospital
23786,18,Integrated Services,10499,Kariti Dispensary
23810,18,Integrated Services,10465,Kangari Health Centre
34080,18,Integrated Services,17717,Komarock Morden Medical Care
29548,18,Integrated Services,11984,Dallas Dispensary
29923,18,Integrated Services,14038,Rariw Dispensary
28177,18,Integrated Services,13479,Ang'iya Dispensary
30111,18,Integrated Services,16783,Asayi Dispensary
28522,18,Integrated Services,13703,Kisii Hospital (Level 5)
27971,18,Integrated Services,13798,Mbita District Hospital
29019,18,Integrated Services,13662,Kegogi Health Centre
30748,18,Integrated Services,13876,Nyagoto Dispensary
30096,18,Integrated Services,16785,Bar-Sauri Dispensry
30082,18,Integrated Services,13496,Bar Agulu Dispensary
28116,18,Integrated Services,14016,Ponge Dispensary (Mbita)
34102,18,Integrated Services,17737,Migori Health Station Clinic
24619,18,Integrated Services,10512,Kenol Hospital
25018,18,Integrated Services,10651,Kwa Ng'ang'a Medicare
20792,18,Integrated Services,15288,Nakuru Provincial General Hospital (PGH)
29658,18,Integrated Services,16432,Donyo Sabuk Dispensary
28752,18,Integrated Services,16438,Kyeleni Health Centre
29387,18,Integrated Services,12395,Kwa Nguu Dispensary
33657,18,Integrated Services,17307,Kinyona Dispensary
33653,18,Integrated Services,17303,Mairi Dispensary
21598,18,Integrated Services,10674,Makuyu Health Centre
21609,18,Integrated Services,10687,Maragua Ridge Health Centre
28884,18,Integrated Services,10994,Sagana Sub-District Hospital
29981,18,Integrated Services,10221,Gatithi Dispensary
30306,18,Integrated Services,16387,Mukangu Health Centre
30820,18,Integrated Services,10556,Kiangai Health Centre
29603,18,Integrated Services,10571,Kibirigwi Health Centre
28655,18,Integrated Services,13339,Bura District Hospital
29889,18,Integrated Services,10431,Kairini Dispensary
30230,18,Integrated Services,13338,Fafi Dispensary
29818,18,Integrated Services,13342,Galmagalla Health Centre
21789,18,Integrated Services,14479,Entasekera Health Centre
28701,18,Integrated Services,13359,Hagadera Hospital
21589,18,Integrated Services,14181,3Kr Health Centre
29843,18,Integrated Services,14483,Ewaso Dispensary
34118,18,Integrated Services,17752,Ngosuani Dispensary
30887,18,Integrated Services,14869,Kimanjo Dispensary
29910,18,Integrated Services,13405,Mansabubu Health Centre
29634,18,Integrated Services,13413,Nanighi Health Centre
29879,18,Integrated Services,14561,Ilpolei Dispensary
30135,18,Integrated Services,13459,Yumbis Dispensary
28661,18,Integrated Services,13368,Ifo Hospital
29909,18,Integrated Services,13282,Alinjugur Health Centre
30892,18,Integrated Services,13289,Amuma Mobile Dispensary
28654,18,Integrated Services,10100,Consolata Mission Hospital (Mathari)
34123,18,Integrated Services,17757,Baraka Health Centre
23231,18,Integrated Services,14226,Banita Dispensary
28604,18,Integrated Services,14652,Kajiado District Hospital
29376,18,Integrated Services,10582,Kiganjo Health Centre
28687,18,Integrated Services,10738,Mt Kenya (ACK) Hospital
29757,18,Integrated Services,10894,Nyaribo Dispensary
34131,18,Integrated Services,17765,Singawa Medical Centre
22749,18,Integrated Services,14733,Kapkures Dispensary (Nakuru Central)
21241,18,Integrated Services,14424,Dundori Health Centre
28676,18,Integrated Services,16234,Miathene District Hospital
28893,18,Integrated Services,10049,Baricho Health Centre
30174,18,Integrated Services,12164,Kamumu Dispensary
29770,18,Integrated Services,12061,Hurri-Hills Dispensary
30938,18,Integrated Services,12142,Kalacha Dispensary (Chalbi)
26394,18,Integrated Services,11970,Chogoria (PCEA) Hospital
28755,18,Integrated Services,12087,Illeret Health Centre (North Horr)
30639,18,Integrated Services,16213,Logologo AIC Dispensary
30942,18,Integrated Services,12054,Gus Dispensary
29711,18,Integrated Services,11983,Dakabaricha Dispensary
29784,18,Integrated Services,12185,Kanyuambora Dispensary
25606,18,Integrated Services,14251,Bethsaida (AIC) Clinic (Nakuru)
29139,18,Integrated Services,12668,North Horr Health Centre
28672,18,Integrated Services,16215,Catholic Hospital Laisamis
28904,18,Integrated Services,14259,Bisil Health Centre
30772,18,Integrated Services,12815,Turbi Dispensary (Marsabit North)
28789,18,Integrated Services,12829,Uringu Health Centre
20824,18,Integrated Services,15769,Catholic Hospital Wamba
30723,18,Integrated Services,12470,Manyatta Jillo Health Centre
21245,18,Integrated Services,14610,Kabatini Health Centre
29474,18,Integrated Services,16217,Merille Dispensary
29450,18,Integrated Services,12167,Kamuthanga Dispensary
29333,18,Integrated Services,12226,Kathanje Dispensary
31378,18,Integrated Services,16204,Tumaini Medical Clinic (Marsabit)
30324,18,Integrated Services,16214,Lontolio Dispensary
29597,18,Integrated Services,12333,Kirie Dispensary
22389,18,Integrated Services,14498,Fitc Dispensary
30952,18,Integrated Services,12271,Kiambere Dam Dispensary
31195,18,Integrated Services,12385,Korr Dispensary
29997,18,Integrated Services,16468,Riandu Dispensary
24068,18,Integrated Services,11942,Baragu Health Centre
29820,18,Integrated Services,12391,Kunene Dispensary
29384,18,Integrated Services,12660,Ngurunit Dispensary
29449,18,Integrated Services,12711,Riachina Dispensary
22362,18,Integrated Services,14954,Kiwamu Dispensary
30862,18,Integrated Services,12122,Kabuguri Dispensary
29571,18,Integrated Services,12247,Katumani Dispensary
29683,18,Integrated Services,12354,Kitheo Dispensary
28569,18,Integrated Services,15351,Ngong Sub-District Hospital
28756,18,Integrated Services,14404,Doldol Sub District Hospital
31017,18,Integrated Services,12409,Kyasila (AIC) Dispensary
28758,18,Integrated Services,16463,Gategi Health Centre
28749,18,Integrated Services,14582,Isinya Health Centre
21056,18,Integrated Services,15628,St Antony Health Centre
28521,18,Integrated Services,12438,Machakos Level 5 Hospital
28908,18,Integrated Services,15440,Ongata Rongai Health Centre
22288,18,Integrated Services,14427,Elangata Enterit Dispensary
30319,18,Integrated Services,14469,Entasopia Health Centre
21148,18,Integrated Services,14394,Cmf Aitong Health Centre
29950,18,Integrated Services,14197,Arjijo Dispensary
25515,18,Integrated Services,14177,Family Healthoptions Kenya (Nakuru)
28747,18,Integrated Services,15574,Simba Health Centre
30143,18,Integrated Services,14475,Ereteti Dispensary
22463,18,Integrated Services,14457,Endoinyo Erinka Dispensary
22398,18,Integrated Services,14308,Chelelach Dispensary
21754,18,Integrated Services,14462,Enkitoria Dispensary
30059,18,Integrated Services,15395,Oldorko Dispensary
21132,18,Integrated Services,14485,Ewaso Ngiro Health Centre
30120,18,Integrated Services,15409,Olkiramatian Dispensary
21623,18,Integrated Services,14563,Ilkerin Dispensary (Narok South)
28873,18,Integrated Services,15358,Njoro Health Centre
29128,18,Integrated Services,14463,Enkorika Health Centre
21688,18,Integrated Services,15128,Mararianta Dispensary
21706,18,Integrated Services,15113,Maji Moto Dispensary (Narok South)
30013,18,Integrated Services,14957,Kmq Dispensary
24864,18,Integrated Services,15659,St Monica Medical Clinic (Dundori)
21311,18,Integrated Services,15678,Subukia Health Centre
30084,18,Integrated Services,15434,Oltepesi Dispensary
29938,18,Integrated Services,15424,Olooltepes Dispensary
30249,18,Integrated Services,14891,Kipeto Dispensary
30241,18,Integrated Services,15425,Olooseos Dispensary
30032,18,Integrated Services,15418,Oloika Dispensary
21582,18,Integrated Services,15009,Langa Langa Health Centre
23314,18,Integrated Services,15168,Megwara Dispensary
30067,18,Integrated Services,15403,Olgumi Dispensary
23385,18,Integrated Services,15222,Morijo Loita Dispensary
30326,18,Integrated Services,15560,Shompole Dispensary
21819,18,Integrated Services,15251,Mulot Catholic Dispensary
22914,18,Integrated Services,15188,Mirugi Kariuki Dispensary
30314,18,Integrated Services,15041,Ilpolosat Dispensary
21628,18,Integrated Services,15276,Naikara Dispensary
30106,18,Integrated Services,14460,Enkirgir Dispensary
21243,18,Integrated Services,15312,Naroosura Health Centre
30186,18,Integrated Services,14486,Ewuaso Kedong Dispensary
21681,18,Integrated Services,15348,Ngito Dispensary
29141,18,Integrated Services,14503,Fr andrian Heath Centre
23172,18,Integrated Services,15364,Nkorinkori Dispensary
30291,18,Integrated Services,15283,Najile Dispensary
20907,18,Integrated Services,14228,Baragoi Sub-District Hospital
